,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal
456,1.1417,-2.1656,-0.4732,1.4123,1.1827,-0.614,-1.8966,-0.4017,0.8546,-1.0656,1.2985,-0.3022,1.203,0.2817,1.119,-0.5117,-0.7945,-2.0662,1.5021,-0.5356,1.0117,-1.0695,-1.2037,-1.8659,-0.0347,0.5097,-0.2709,1.8956,0.0584,0.9168,1.2556,0.3334
457,1.2587,-2.2493,0.0029,1.7995,1.8782,1.7781,-0.7518,-0.6212,-0.1373,-0.7862,0.2155,-0.4563,0.9473,0.2658,0.7875,-1.383,0.3059,-2.5096,1.5887,-1.1445,0.7817,-1.1102,-1.0031,-1.8982,-1.0348,1.4543,-0.016,1.5304,-1.5669,0.5135,-0.1886,0.6625
458,0.4495,-1.8598,1.0328,2.602,1.5827,0.8582,-1.4955,-0.8449,-0.8381,-0.4558,-5.00E-04,1.3446,-0.3681,-0.2712,1.2655,-1.3699,0.8666,-1.7092,2.0499,0.4367,0.9471,-0.0255,-0.5791,-1.4578,-1.1377,0.8705,0.4268,0.541,-1.2848,-0.4523,-1.5284,0.4761
459,0.1261,-3.4772,-0.1143,1.3657,-1.1113,-3.2024,-1.3989,-2.6862,-1.7018,-1.7616,-0.4199,1.054,-1.8655,-1.0099,0.1759,-0.7332,-0.4076,-1.9025,1.0131,-1.0874,0.2115,-0.5761,-1.1128,-1.2941,-1.1563,-0.5775,1.1554,-0.1248,-0.784,-2.1065,-2.1763,0.1784
460,-0.0027,-5.1048,-2.0681,-0.362,-3.8419,-5.5721,0.716,-3.726,-1.6339,-2.4862,-1.3166,0.3557,-1.6555,-1.5137,-0.7002,-1.0483,-0.699,-3.0348,-0.9357,-4.1796,0.5725,-0.3708,-1.4289,-1.5204,-0.7541,-1.1665,1.4674,-0.1211,-1.3754,-3.5098,-3.0958,-0.7402
461,-1.4305,-6.1299,-2.5283,0.559,-0.9352,1.9633,6.5964,-2.8656,-1.5126,-3.0312,-1.657,-2.1918,-4.5443,-3.985,0.3625,-2.7342,-2.3864,-4.1018,-1.3852,-5.7016,0.8289,1.4728,-1.0624,-1.5827,-0.2603,1.0228,2.6042,0.8533,-2.9846,-4.165,-3.7289,-3.6678
462,-0.0583,-3.3078,-0.2948,0.9062,0.3019,2.1121,1.7441,0.7027,0.4411,0.2647,-0.5789,0.0501,-2.9489,-2.5586,0.7886,-0.6187,1.1975,-2.097,0.6586,-2.8651,0.8449,3.0535,0.0643,1.1162,0.666,0.9368,1.7261,0.1752,-2.2365,-0.9759,-1.6071,-0.9174
463,0.6298,-0.6141,1.4299,-0.2371,1.8393,2.9298,0.1352,1.2225,0.2181,-0.021,-0.9318,-1.9173,-2.6179,-2.0119,0.4774,-1.5393,1.0587,-0.6896,0.203,-2.2296,0.536,2.8988,0.1842,1.7406,0.5799,1.4772,1.0582,-0.4896,-2.3797,0.3548,-0.8208,-0.4712
464,1.4159,1.7197,2.7095,-0.6945,1.4595,1.4322,-0.868,0.2084,-0.8784,-0.6707,-1.6228,-1.4563,-1.1826,-0.8236,-0.2099,-2.3832,-0.0353,-0.2549,-0.6887,-1.0954,-0.2656,1.8751,-0.404,1.1255,0.3707,1.2922,0.4787,-1.3692,-0.7806,1.1662,-0.4221,0.8745
465,0.9285,2.4678,2.6113,-0.925,0.6281,-0.7362,-0.741,-1.8448,-0.9785,-0.7724,-1.7119,7.00E-04,0.0058,-0.5408,-1.3373,-0.2845,-0.4505,-0.378,-1.0597,0.1819,-1.6084,-0.1177,-1.6148,0.0886,-0.4491,0.5874,0.7413,-1.277,0.843,1.237,-0.1459,1.2685
466,-0.3139,2.3027,2.2513,-0.3565,0.788,0.1523,1.4209,-1.8108,0.256,0.1686,-0.5297,0.6595,-0.1539,-1.3372,-2.1317,2.2922,0.2521,-1.1148,-0.5216,0.7269,-2.3748,-0.5287,-2.0927,-0.0412,-0.4034,0.5012,0.9202,0.1528,2.1346,1.4468,0.9838,1.0473
467,-0.8682,-2.8538,-4.9117,-2.8078,-3.9535,-5.5045,-7.8757,-4.8326,-0.6321,0.5988,-1.117,-1.9244,-2.6556,-3.8083,-2.4757,-0.7687,-1.0859,-2.687,1.1495,0.592,-2.7542,-4.5891,-1.8344,-5.1032,-1.1043,-3.3088,-2.4394,-3.1632,-1.9506,0.0351,0.4027,0.5708
468,-2.2257,-6.6997,-6.4672,-1.6266,-6.4514,-6.7786,-9.2926,-5.5472,-1.137,-1.2578,-1.2272,-2.1184,-3.6437,-3.9354,-1.8412,0.1876,-1.1886,-3.9206,-0.3893,-2.1287,-3.3601,-5.8117,-2.5312,-4.967,-1.6531,-2.4192,-1.5649,-2.1572,-0.3798,-0.7985,0.1737,-0.8535
469,-0.2087,0.7321,-0.1772,1.6734,1.8861,1.4769,2.7425,1.5247,1.9356,1.89,-0.4355,0.449,0.4371,-0.2893,0.7199,3.7342,2.9951,-0.9285,-0.9709,4.4494,0.5457,-0.0181,0.0589,1.4006,-0.4078,0.608,1.0036,1.0024,2.1657,1.4952,1.7419,0.5873
470,-1.7132,-2.7601,-0.0845,0.425,0.0292,-1.3748,1.3986,0.8027,-0.8388,-0.2363,-1.2617,1.0415,0.7984,0.5249,0.4918,1.2673,0.5732,-0.5159,-3.6854,0.9135,-0.1116,-0.8099,-0.2885,1.509,-0.6557,1.1063,1.6571,1.5235,2.6811,1.7564,0.1304,0.4163
471,-1.3654,-3.3158,-0.8014,0.4413,-1.3912,-2.3377,-0.6052,0.2347,-1.2749,-0.5679,-0.0194,0.7615,0.171,1.7183,0.4459,-0.3418,-0.7601,0.0544,-2.4338,0.5565,0.2497,0.5264,1.1179,1.0731,0.7057,1.3546,1.2481,1.8224,3.1637,2.2444,0.376,1.105
472,-2.2196,-2.7966,-2.1402,0.7512,-2.7723,-2.0875,-2.8674,-0.9209,-0.4484,-0.3375,1.3539,-0.353,-0.3966,0.8408,-0.0362,-0.7515,-1.1238,0.1347,-1.2692,-0.5629,-0.8448,-0.2626,1.0592,-0.0471,0.663,0.8981,0.5176,1.2658,2.4632,1.9778,-0.0532,0.4025
473,-5.8208,-4.3548,-4.9498,-2.9396,-7.5298,-4.8104,-4.9916,-3.8291,-1.5616,-1.5612,0.6311,-1.8276,-1.3937,0.5869,-1.2876,-0.4443,-1.6418,-0.1798,-2.4739,-1.6678,-3.0775,-2.9304,-1.6926,-2.2155,-1.753,-0.6425,-0.83,-0.1873,0.3761,-0.2933,-0.1781,-1.905
474,-4.039,-4.1982,-1.3806,-1.0377,-1.8497,-0.8455,-0.6602,-0.4284,-0.1307,-0.6211,0.5118,-0.1831,-0.0406,-0.0798,-0.0812,-0.2125,-1.8003,-0.1702,0.198,-1.8044,-0.9093,-0.2926,-0.2089,0.4409,-1.0824,2.1579,1.9003,1.8478,0.4181,-0.1123,0.2464,-0.4732
475,-2.8219,-3.2745,-1.7734,-2.9058,-2.2529,0.397,0.0137,-1.1743,-0.7447,-1.1178,-0.6461,-0.3392,-0.2165,0.263,0.0556,-2.9592,-2.5313,-0.9261,0.675,-3.7288,-0.3154,-1.2249,-0.2035,-1.0757,-1.0543,2.4817,0.8457,0.1657,-1.4005,-1.2403,-1.9363,-0.4846
476,-4.4231,-3.3681,-1.1965,-3.9766,-4.5044,3.2159,7.4483,-0.9872,-0.244,-1.7432,-1.559,-2.3774,-2.2131,-1.0836,0.6179,-3.1685,-2.9454,0.1785,-0.4991,-5.9426,0.3495,-1.7157,-0.6706,-1.0298,-1.0341,2.5968,-1.3244,-0.8115,-4.0866,-2.8403,-2.2156,-2.4862
477,-2.3898,-2.0453,0.6457,-1.7712,-2.4926,3.9311,6.3607,0.6511,0.4744,-1.5898,-0.5384,-2.3022,-2.0671,-2.1712,0.6751,-2.0683,-1.8015,0.5436,1.0309,-4.5465,1.1337,-0.3051,-0.1176,-0.5059,-0.6082,1.6927,-1.7731,-0.136,-2.328,-2.0455,-1.7136,-2.5994
478,-0.2719,-0.7013,2.5638,0.7249,-0.076,4.2447,4.2911,2.4825,1.219,-1.2158,0.6123,-2.1404,-1.8684,-3.2928,0.6158,-0.3993,-0.3492,0.9937,2.7632,-2.4738,1.8384,1.3484,0.3774,0.1429,-0.2481,0.4979,-2.168,0.6401,-0.3143,-1.0189,-0.8353,-2.5903
479,1.7034,0.5008,4.4506,3.0669,2.0974,4.677,2.9009,4.1921,1.7623,-0.8771,1.4264,-1.8424,-1.5198,-3.9915,0.4357,1.046,0.8943,1.2628,3.7358,-1.089,2.2443,2.4685,0.8704,0.802,-0.0102,-0.7022,-2.5498,1.2587,1.399,-0.2816,-0.1068,-2.3972
480,-0.1071,-2.2035,2.4553,0.9792,1.0994,1.9934,-1.0995,2.6071,0.67,-0.3812,-0.0464,-2.7488,0.0132,-1.4441,-0.8949,0.7661,1.5527,0.2894,1.1438,-1.6407,-0.3364,-1.0976,-0.0088,-0.7253,-1.8305,-2.3588,-3.6038,-1.4074,-1.5223,-0.8326,0.2089,-1.317
481,-0.4819,-4.0195,3.4521,0.6708,0.5975,3.0284,3.26,2.6174,-0.4736,-0.9318,-1.3364,-2.2623,0.323,-0.312,-1.3762,1.1314,-0.0515,-0.9269,-2.4526,-6.0042,-1.972,-2.9314,-0.6197,1.0072,-1.8901,-1.6318,-2.2126,-1.0041,-2.1156,-1.7558,-0.3831,-0.4006
482,1.17,0.0531,2.2118,0.8539,-0.6411,0.4641,1.5554,1.4821,0.1934,-0.0402,-1.2796,-0.7339,-0.1482,-0.1621,-0.3746,1.6533,-1.0333,-0.7497,-1.475,-3.3642,-2.1008,-2.4008,-0.4557,-0.472,-1.3201,-4.6042,-3.1203,-1.5988,-1.9471,-2.6827,-1.2965,0.4184
483,-0.946,-1.0499,3.3731,0.708,0.9921,1.5467,5.0645,2.1306,0.7986,-0.2227,-0.7241,-0.564,1.4054,-0.3179,0.2913,1.0277,-1.7114,-0.3736,-1.1638,-1.2589,-1.1959,0.6942,-0.7598,2.1807,-0.1857,-0.2868,0.7834,1.319,0.0741,-0.6242,-1.1973,-0.8608
484,-1.1856,-1.7542,4.1141,0.7872,0.9936,1.0064,5.5078,0.9867,0.0746,-0.4112,-0.8702,0.3218,0.9178,-1.2479,0.7349,-3.5983,-3.3178,0.493,-1.9599,-0.5683,-0.6062,1.5387,0.0031,3.1235,0.347,1.5593,2.1001,2.0871,1.2485,1.5156,-1.4055,-0.8524
485,-2.8099,-4.8467,-0.1177,-0.9877,-1.9782,-1.8092,0.2393,-2.3059,-1.2457,-1.0246,-1.5638,-1.0041,-2.1447,-2.0678,-0.1483,-7.9147,-6.085,-1.3653,-1.722,-3.7097,-2.2867,-1.2284,-1.5694,-0.8136,-0.3334,0.7339,0.7633,-1.1391,-3.1411,0.3244,-2.8124,-1.581
486,-1.2078,-3.2681,1.1362,1.2542,2.0348,0.6905,-2.6276,-1.5877,-0.5898,-0.9879,-0.3175,-0.6636,-2.0894,-1.7671,-0.5704,-6.1108,-4.5275,-1.3117,1.4942,-0.3075,-1.746,0.0011,-0.1585,-0.9031,0.6277,1.6682,1.4657,-0.7097,-2.1717,0.43,-1.4219,-0.4672
487,0.5623,-1.1751,2.0693,3.3049,5.8897,3.4387,-4.9848,-1.088,0.1422,-0.8662,0.8593,-0.478,-2.0246,-1.3822,-0.9616,-3.3868,-2.5159,-1.187,4.324,2.8832,-1.3167,1.2088,1.1924,-1.2207,1.384,2.1131,1.9045,-0.3301,-1.2843,0.1979,-0.1206,0.5292
488,2.5073,1.2161,-0.3512,0.3059,2.3859,4.2449,-1.5242,-2.5753,0.306,-0.9217,0.5968,-0.8993,-1.9816,-0.7006,-0.8092,-1.9494,-0.8471,0.0651,1.8642,-0.2013,-0.9732,0.1701,1.9625,-3.3069,0.7358,0.135,-0.3178,-1.4643,-1.9904,-1.5695,-0.0873,0.2912
489,0.4505,0.7491,-1.229,0.3348,2.5804,6.3099,1.5464,-3.4777,-0.3094,0.1132,-0.2458,-1.155,-1.7876,-0.8574,-1.383,-1.2363,-0.7342,-0.5489,-1.3002,-1.7747,-1.5577,-0.2932,0.0491,-2.6272,-0.3374,-0.2086,0.6609,-0.7541,-1.5882,-1.3279,-0.223,-0.8212
490,3.7331,6.2652,-1.7767,1.5694,4.8482,7.4599,4.7752,-1.6016,1.0619,1.3065,0.5831,1.463,0.2077,0.9111,0.7362,2.8367,2.2525,-1.8037,-0.8189,-1.9803,0.0922,4.1939,0.4285,-3.0903,0.308,1.6811,2.7132,0.6878,1.8394,-1.6011,0.5252,-0.306
491,0.7649,1.1817,-0.1719,1.5308,2.9663,5.2771,2.1592,-0.7511,1.3712,1.8195,0.7063,0.2971,0.0676,0.0324,1.0792,0.3257,-0.6703,-1.7456,0.9015,-1.2856,-0.4082,1.5155,-1.1097,-0.474,-0.2403,1.6022,2.8014,-0.1537,1.6434,0.3974,1.5439,0.779
492,2.1822,3.5199,0.4365,1.7127,1.9238,3.1417,3.1019,-0.1303,2.2016,1.2326,0.2015,1.217,0.6656,1.3127,1.75,0.909,-0.4576,-1.0561,0.5682,-1.5496,-1.0323,-0.5267,0.4555,-1.0671,-0.5041,-0.4244,0.1505,-2.0276,1.5797,0.3765,0.1094,0.913
493,3.2243,3.3611,1.5489,2.2119,1.9771,1.3362,1.7692,0.3529,1.0061,0.6061,-0.2728,1.8336,-0.2109,1.1502,1.5576,0.3178,-1.0788,0.1634,-0.2757,-0.9653,-0.9377,-2.2556,0.8256,-1.2765,-0.4561,-1.8434,-1.7077,-2.277,1.137,0.2003,-0.1769,0.5582
494,2.6243,0.755,1.0566,0.8801,-0.2374,-0.9517,-1.0666,-0.0719,-0.7217,0.68,-0.912,1.4114,-0.9682,0.1895,0.9549,0.3736,-1.2577,0.2079,-0.9487,-1.3813,-0.2812,-1.8038,0.1089,-0.5608,0.4425,-1.4463,-0.9103,-0.6475,0.5142,0.6278,-0.4642,-0.2547
495,0.5615,-1.113,-0.13,-0.548,-2.4655,-2.9891,0.8228,0.0439,-0.3798,0.5044,-1.1422,0.6346,0.766,0.5131,0.3038,0.2575,0.2573,-0.5323,-1.4941,-1.4171,0.1344,0.1388,-0.2708,1.661,0.8805,0.0689,-0.009,1.4525,-0.0584,1.0235,-0.7202,-0.4315
496,-0.4251,-0.3278,-0.4546,-0.3413,-2.6189,-3.6954,3.6967,1.2539,1.2147,0.4702,-0.4432,1.1682,2.5227,1.5805,-0.1609,0.9821,2.1136,-0.1578,-1.0942,-0.1639,0.1574,1.6228,0.068,2.2718,0.3897,0.9687,-0.1384,2.0124,-0.8791,0.5821,-0.5958,0.2483
497,0.3549,0.7878,0.2374,0.2267,-1.5491,-3.429,0.8677,2.3133,1.4163,0.709,0.8017,3.0108,1.3636,1.1661,-0.5709,2.3853,2.612,1.566,0.2585,1.3635,-0.1467,1.7162,0.3651,1.2815,0.938,0.2092,0.3514,0.7728,-0.1405,0.6927,0.5913,0.549
498,0.4927,1.1212,0.4511,0.2072,-2.3898,-3.0572,-3.7839,1.6749,-0.5411,0.1188,1.1686,1.743,-1.6466,-0.9891,-0.8498,2.4752,1.5351,1.4626,-0.1523,0.4924,-1.3523,0.0857,0.3663,0.0095,1.3138,-0.8637,0.3103,-0.4843,1.0324,0.7772,0.8606,-0.1976
499,-0.1719,1.3242,-0.5925,-0.254,-4.0387,-2.605,-4.8738,0.7455,-1.9022,-0.7008,0.7026,-1.5792,-2.0743,-2.0303,-1.1755,0.9208,0.5875,0.3234,-0.3614,-0.9988,-1.4186,-1.4874,0.5254,-0.398,1.0644,-1.9607,-0.7849,-1.362,0.3744,-0.2829,-0.6714,-1.4816
500,-6.4073,-9.5104,-5.4442,-4.783,-8.3645,-7.5572,-9.375,-3.8741,-4.4641,-3.2369,-2.2274,-5.4724,-1.9957,-3.7006,-3.6722,-3.4142,-2.8905,-2.6675,-2.3139,-6.3483,-4.2165,-6.5563,-2.8656,-2.9508,-1.3466,-1.2683,-0.9558,-3.1452,-3.5026,-0.4146,-1.7679,-2.4973
501,-2.4719,-3.1562,-0.4811,-0.505,-0.8044,0.5431,-0.0607,0.7139,-1.5384,-0.3667,-1.0331,-1.2061,-0.8682,-2.5342,-1.8503,-0.8676,0.1512,-1.6396,-0.1933,-1.2366,-0.0649,-0.4544,-1.6162,1.2804,-0.0511,-0.4564,-0.3235,0.369,0.0198,-0.1573,-0.3593,-1.2845
502,-4.041,-3.5359,0.5433,-0.4537,-1.0832,-0.0185,-0.261,-0.5064,-1.9401,-1.1039,-1.4767,-0.7348,-0.9388,-2.132,-1.429,-3.768,-1.0666,-3.198,-2.5089,-2.7701,-1.149,-0.42,-2.0786,1.6692,-0.2229,0.2592,-0.7146,-0.8236,0.7469,0.4286,-0.9991,-0.4557
503,-7.3195,-9.8401,6.0118,2.5068,-0.7207,0.3674,3.1505,0.604,-1.1143,-2.7188,-0.1425,-1.9066,0.6967,-2.6265,-1.9267,-5.6815,-2.8979,-2.3503,-2.2398,-1.3508,-2.8197,-1.0232,-1.5589,5.5003,0.1345,4.6475,3.0938,2.3203,3.4785,2.4711,0.9609,0.0211
504,-2.6754,-2.4524,3.2861,1.8036,-0.771,-1.0642,-0.1716,1.4424,-0.0822,0.2262,0.2788,-0.3321,0.4067,-0.4565,-0.5845,-0.6912,0.5363,-0.1115,-1.6113,0.8511,-2.2447,0.9097,-0.4286,1.7691,0.5931,1.5981,0.9057,0.1463,0.8312,0.7397,1.3501,0.0879
505,-1.3936,-1.1897,1.1294,1.3921,-0.6847,-2.5067,-3.0724,0.6663,-0.1492,0.8601,-0.4809,0.2264,1.691,-0.1256,-0.3608,2.515,1.4442,1.2362,-1.9651,1.7124,-1.5378,1.0495,-0.6194,0.8907,-0.0752,-0.1371,0.164,-0.3384,-0.7792,0.4769,-0.1733,-0.234
506,1.0601,1.8348,7.9408,5.911,2.671,5.7291,11.1861,5.4553,1.8804,0.9794,1.5709,1.095,3.3784,1.2705,1.6026,7.73,4.7545,3.4703,-1.5186,7.5739,3.3699,7.7143,0.9252,9.612,1.998,7.3366,5.0375,6.2221,4.7064,2.2775,1.7039,-0.4276
507,2.4973,1.3385,-0.8242,1.2993,1.733,-0.4391,-0.3803,1.3238,0.5813,1.58,0.6969,0.7293,0.723,-0.0383,1.5642,4.7069,2.6254,2.2802,0.602,4.7548,2.9173,3.144,1.0167,2.4123,1.294,3.2736,1.8507,0.684,1.4195,0.8488,1.1213,1.4215
508,2.0001,2.6993,-1.9352,-0.6832,2.1045,0.6695,-0.3012,0.2136,0.7591,0.7578,1.2712,-0.4272,-0.8454,0.3977,1.4717,2.2751,1.8937,1.3855,1.4084,2.7569,4.655,2.9688,1.9632,0.5188,1.2579,2.0441,1.4133,0.0773,-0.5005,-0.3497,0.4193,0.996
509,1.5244,3.1122,-3.4587,-1.8,1.4945,-0.4616,-1.7188,-2.0519,-0.6909,-0.6796,0.9568,0.0721,-1.1115,1.5939,0.2391,-0.6586,-0.2143,1.0061,0.6338,0.369,3.5975,0.632,1.8444,-1.0544,0.0534,-0.5942,-0.0944,-0.1949,-2.5525,-1.669,-0.6281,1.3846
510,1.9281,2.5408,-5.0784,-1.7121,1.3873,-0.4712,-1.8962,-3.0648,-1.3053,-0.8652,-0.0282,1.0993,-0.9406,1.9475,-0.3727,-2.3122,-1.3707,1.156,0.1381,0.4906,1.6893,-1.5793,1.2913,-2.0937,-0.5053,-2.6748,-1.7393,-0.8478,-3.6471,-2.2405,-0.14,1.2757
511,1.1643,-0.0322,-4.934,-1.0321,-0.0374,-0.8524,-1.2804,-3.291,-1.4967,0.1002,-0.6321,0.747,-0.7654,0.8758,-1.1426,-1.7087,-1.8986,0.8453,0.196,0.4338,0.0065,-2.4196,0.7227,-2.1873,-0.956,-3.595,-2.1701,-0.472,-1.9564,-1.1533,0.4991,0.769
512,0.4456,-2.0938,-2.3301,-0.5933,-2.1998,-0.9494,-0.2631,-2.8021,-1.4402,0.1728,-1.1845,-0.7016,0.002,0.5498,-1.5682,-1.2229,-0.9434,-0.3345,-0.3286,-1.4595,-1.4116,-2.2614,0.5974,-1.1225,-1.7393,-3.2702,-1.9557,0.2188,-0.5761,0.1849,0.0264,1.1118
513,1.3762,-1.5285,-1.3682,-1.2485,-4.4618,-0.8614,0.3969,-1.6933,-1.2294,-0.6042,-1.7226,-1.2877,0.2573,0.0341,-0.7499,-2.7046,-1.1117,-1.766,-0.6392,-2.4528,-1.2358,-2.4733,0.4694,-1.0008,-1.2349,-3.344,-2.618,-1.028,-1.1141,1.0625,-0.9511,2.0316
514,-1.2046,-7.6108,-8.6739,-5.3238,-9.7925,-7.998,-10.9278,-6.8824,-3.8094,-4.6755,-2.7345,-3.8343,-4.5465,-4.8859,-0.836,-7.5048,-7.2826,-4.9411,-0.4491,-9.9686,-4.7999,-10.0553,-1.937,-8.0323,-2.0495,-5.9723,-4.4086,-5.346,-5.036,-1.3949,-2.946,0.1004
515,1.3756,-0.8059,-0.0205,-0.2142,-2.9742,-0.7963,-1.9257,0.2186,0.394,-1.4062,1.4786,0.706,-0.3682,-2.5065,0.9908,-0.2643,-2.4667,-1.7452,3.1989,-0.8821,-1.1212,-4.1285,-0.578,0.2534,0.3522,-0.6358,1.0486,-0.3381,0.4112,0.9612,-0.3492,1.1289
516,0.4763,-0.8643,0.6862,-0.178,-0.4495,-1.8275,-4.0783,0.0936,-0.9521,-1.0648,0.8588,1.0778,-0.4228,-2.5398,0.8446,2.2122,-1.3274,-1.3255,1.8419,-1.616,-2.683,-3.3713,-1.5148,0.6418,-0.0675,-0.5458,0.5463,0.5643,1.5807,0.4257,-0.9901,0.7317
517,-1.387,-1.2108,-1.1659,-0.769,-1.8379,-4.1454,-1.1878,-3.6306,-2.4493,-2.1781,-0.3858,0.9251,-1.5428,-0.298,0.8874,2.5201,1.0442,-1.3622,-3.2979,-4.4622,-4.0637,-2.1001,-1.4899,-3.3316,-0.9008,-0.0977,-1.8635,0.8139,2.7452,-1.5041,-0.2105,-1.9039
518,0.1414,0.5496,2.879,2.2253,2.1408,0.3869,3.3887,0.1802,-0.1125,1.4346,0.7939,0.7436,-0.5443,0.1545,0.9732,2.7106,2.68,1.8185,0.3755,3.3186,-0.2491,2.5678,1.0594,0.7491,0.2248,0.7657,-0.7813,1.7493,1.6121,0.7052,2.2481,0.7791
519,0.9789,1.4272,1.8086,0.0461,0.3518,-0.6959,1.1335,0.387,-0.156,0.7498,0.7397,-0.0465,-0.015,0.7512,-0.4443,1.0511,2.0758,1.7025,0.9386,2.2907,0.0558,1.5734,1.7873,-0.0742,0.1582,0.1589,-1.9302,0.6035,-0.8983,0.7046,0.9435,0.9148
520,0.1442,-0.3575,4.1113,0.4444,1.6933,4.7164,8.776,3.0999,1.513,0.1872,1.7872,-1.7531,-1.0031,-1.3447,-0.1209,1.9742,0.8744,3.7825,2.1041,3.9056,1.121,2.1514,2.5646,4.7811,0.9,3.3656,0.7572,3.084,-0.8216,0.719,2.4263,-0.8161
521,0.2486,-0.0524,-0.3699,0.0466,0.7865,1.2896,0.3994,2.1579,0.6072,-0.9294,0.7205,0.6949,1.0093,-0.7094,-0.874,1.325,0.9086,1.0573,-0.2688,0.73,-0.4042,-0.6026,2.1142,1.5657,0.928,0.9784,0.5281,0.4004,1.1118,-0.2763,-0.1379,-0.1826
522,-1.2048,-1,-1.2945,-0.0551,-0.6059,0.558,-0.8107,0.5578,-0.7179,-2.37,-0.3408,0.8322,0.6582,-0.9666,-0.0879,0.1583,0.6547,-0.5449,-2.2723,-1.8209,-0.1754,-0.3743,1.9495,-0.1913,0.3778,-0.0641,0.7895,-2.0115,-0.2656,-1.0561,-0.6773,-1.1671
523,1.335,-1.6523,4.1535,2.229,2.3017,3.8209,4.824,2.6789,-0.6133,-2.6417,0.9579,-0.4816,0.7861,-2.2684,1.038,-1.1176,-1.0746,0.7498,0.9113,0.4622,1.4098,3.0038,3.8114,2.9288,1.194,1.0878,3.472,1.0049,1.5748,-0.1776,0.3211,-1.922
524,-0.5316,-1.9319,-0.0661,-0.9229,-2.8321,-3.9532,-3.8119,-1.2878,-2.1162,-1.0588,-0.9835,-0.0666,-0.7018,-1.4747,0.0328,-1.071,-2.1338,-1.2913,-1.042,-4.4096,-0.8736,0.3976,0.1707,-1.4065,0.0273,-1.9441,-0.1011,-1.6468,-1.111,-0.1536,-1.441,-1.7277
525,-0.4583,0.2075,0.7779,-1.3776,-1.2479,-1.9752,-0.0384,-0.067,-0.8778,-0.1675,-0.6362,-1.3189,0.0937,-0.0654,-0.5452,-1.3796,-2.7851,0.5312,-0.2557,-1.7052,-0.2104,0.3465,-0.7068,0.4133,-0.0373,-0.797,0.2242,-0.2477,0.1935,0.3114,-1.1046,-1.8558
526,0.1223,1.382,1.5487,0.2608,0.1279,0.9389,2.6796,1.0613,1.0699,0.2419,0.3734,-0.4118,0.2922,0.3552,-0.4234,-0.6531,-2.1217,1.5937,1.8636,1.908,1.0834,1.1317,-0.8744,1.9311,0.46,1.424,0.8988,0.1378,1.821,0.1944,0.6394,-1.4753
527,-0.1939,2.4425,1.9593,1.6137,0.8936,1.195,1.5583,1.2756,1.0719,0.037,0.6916,-0.3947,-0.1966,-0.1566,-0.6021,0.2206,-1.2763,0.8084,2.2376,4.4607,0.8292,1.0886,-1.3286,1.5454,1.102,1.9897,1.6969,-0.31,1.565,0.1497,1.8866,-0.8609
528,-2.2198,2.8357,3.0551,1.3018,1.8131,1.6874,0.3909,1.3195,0.3873,-0.2483,0.7296,-2.1179,-0.0455,0.3362,-1.1668,-0.2608,-0.4083,0.8549,0.8773,5.1175,-0.0524,-0.5585,-1.8524,1.7229,0.8788,1.219,1.6533,0.0808,1.0442,0.6463,1.7526,-0.5387
529,-7.2989,-0.8682,-0.654,-3.1088,-3.5559,-0.7431,-2.3199,-2.3799,-1.0287,-2.1281,-0.7512,-3.7337,-2.7137,0.0387,-1.8522,-0.3695,-2.1935,-0.311,-2.6146,0.3803,-2.6974,-3.9247,-5.8129,-0.621,-1.8283,-0.5344,-1.4864,-0.7546,-2.809,-1.2938,0.5569,-2.7537
530,-2.0357,2.1298,2.4566,1.11,1.4204,3.291,2.2709,0.823,2.5047,1.0837,0.8404,-1.0698,-0.5823,-0.2375,-0.4922,1.6062,0.1468,0.9508,0.37,3.7951,1.0815,0.3562,-3.0524,3.2404,-0.9281,0.017,-0.6032,2.4743,-0.692,0.62,1.7027,-0.2582
531,-0.9447,2.0796,0.2757,-0.1689,1.936,2.402,3.07,-0.2297,2.1288,0.9914,0.2073,0.2072,0.2336,0.3699,-0.3962,0.6286,0.8047,0.7068,1.1457,2.4033,1.3115,-0.2099,-2.8822,0.6249,-1.1305,-1.1926,-2.1209,0.9748,-1.2739,0.4075,0.702,0.2826
532,-0.0667,2.4644,-0.086,-0.1412,3.2393,1.2827,5.2969,0.468,1.3802,1.1929,-0.0291,0.8384,1.804,1.4668,0.0228,-0.3873,0.9496,0.408,0.1415,1.6406,0.9609,-1.0879,-1.8276,0.2179,-0.8283,-1.3645,-1.5912,1.3774,-0.1364,0.2388,0.7606,1.5629
