,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal
392,-0.2417,-1.0918,3.4884,5.9295,8.4929,-0.1173,-1.2957,9.2712,2.483,0.9751,0.1453,1.924,4.7134,-0.2766,1.2068,6.2464,2.6881,-0.8213,3.095,-1.2437,3.8113,-0.3092,2.7341,-3.8387,1.4555,2.8422,1.11,3.3563,6.1785,3.1861,-1.6496,-2.193
393,-0.1285,-0.7481,3.3514,5.6976,8.1791,-0.0393,-1.2774,8.7804,2.5996,1.0233,0.1785,1.7791,4.5285,-0.1971,1.2292,6.0136,2.6742,-0.6193,3.008,-1.128,3.6123,-0.1656,2.6682,-3.5751,1.4954,2.819,1.0842,3.2525,5.912,3.152,-1.567,-2.0386
394,-0.0012,-0.3918,3.2321,5.5075,7.9077,0.0248,-1.2835,8.3258,2.7206,1.0646,0.2169,1.6589,4.3763,-0.1066,1.2656,5.82,2.6689,-0.412,2.9096,-1.0029,3.4333,-0.0144,2.6296,-3.3209,1.5524,2.811,1.0809,3.1799,5.6767,3.1285,-1.489,-1.8928
395,0.1246,-0.0494,3.1129,5.325,7.6435,0.0735,-1.2984,7.8873,2.8275,1.0981,0.253,1.5497,4.2329,-0.0191,1.2996,5.6363,2.6588,-0.2102,2.8089,-0.8785,3.2647,0.1285,2.603,-3.0814,1.6043,2.8025,1.0788,3.1124,5.4487,3.1018,-1.4128,-1.7571
396,0.2392,0.2682,2.9955,5.1341,7.3728,0.1296,-1.2974,7.4547,2.9298,1.1296,0.2878,1.4371,4.0823,0.0632,1.3284,5.4416,2.6448,-0.0229,2.7167,-0.7626,3.0942,0.2606,2.562,-2.8423,1.6481,2.7853,1.071,3.0403,5.2176,3.0689,-1.336,-1.6199
397,0.3494,0.5702,2.8812,4.9484,7.1102,0.1804,-1.2958,7.0394,3.0199,1.1574,0.3198,1.332,3.9366,0.1403,1.3536,5.255,2.6291,0.1552,2.629,-0.65,2.9333,0.3852,2.5271,-2.6175,1.6856,2.7683,1.0629,2.9705,4.9935,3.034,-1.2603,-1.4894
398,0.4526,0.8548,2.7725,4.7648,6.853,0.2354,-1.2858,6.6383,3.1061,1.1836,0.3508,1.2292,3.7918,0.2142,1.3768,5.0694,2.6132,0.322,2.5478,-0.5427,2.7765,0.5027,2.4873,-2.3979,1.7189,2.7487,1.0543,2.9027,4.7746,2.9973,-1.1853,-1.36
399,0.5522,1.1257,2.6683,4.5894,6.607,0.2853,-1.2766,6.2564,3.1823,1.2065,0.3796,1.1346,3.6539,0.2837,1.3977,4.8943,2.5968,0.4806,2.4707,-0.4384,2.6298,0.6139,2.4543,-2.1922,1.748,2.7307,1.0467,2.8389,4.5649,2.9601,-1.1122,-1.2375
400,0.6458,1.3807,2.5697,4.4181,6.3685,0.3374,-1.2617,5.8902,3.2545,1.2278,0.4072,1.0432,3.5188,0.3503,1.417,4.7227,2.5806,0.629,2.399,-0.3389,2.4884,0.7185,2.4187,-1.9929,1.7736,2.7112,1.0392,2.778,4.3619,2.9219,-1.0403,-1.1172
401,0.4859,0.2752,1.5169,2.3746,2.3037,3.7063,2.9729,-0.6751,-0.2761,-0.5786,-0.7213,0.3088,-0.7616,1.2353,-0.2679,2.286,-2.0358,1.0076,1.3392,0.7949,0.1336,0.5945,0.7087,0.5911,-1.7642,1.5591,0.9529,1.5854,0.7615,1.0934,-0.7805,-0.0383
402,0.4899,0.1825,1.5459,2.3897,2.2595,3.8166,3.0664,-0.7664,-0.5508,-0.6812,-0.8336,0.3165,-0.9006,1.2548,-0.3551,2.2668,-2.2412,1.0485,1.2267,0.8953,0.1019,0.5784,0.6621,0.6762,-1.8966,1.5254,1.0034,1.6109,0.7254,1.0799,-0.7829,0.0035
403,0.5196,0.1549,1.6479,2.4663,2.3035,3.9895,3.1738,-0.8014,-0.758,-0.7205,-0.947,0.2945,-1.0094,1.3179,-0.4569,2.2671,-2.4073,1.1877,1.1068,1.0151,0.1057,0.5611,0.6464,0.8115,-2.0284,1.5595,1.0648,1.7109,0.7594,1.0931,-0.7861,0.0671
404,0.6218,0.2711,1.8021,2.6149,2.442,4.147,3.2786,-0.8297,-0.9805,-0.7828,-1.077,0.3365,-1.0954,1.4796,-0.4988,2.3775,-2.4654,1.3723,1.0307,1.2938,0.1465,0.614,0.7263,0.9409,-2.1732,1.6529,1.2408,1.9375,0.8507,1.1313,-0.717,0.1343
405,0.6559,0.0682,1.6517,2.5184,2.1038,4.0231,3.4112,-1.1701,-1.716,-1.1514,-1.2356,0.4824,-1.3534,1.4854,-0.461,2.46,-2.6751,1.0756,0.9592,1.6875,0.034,0.6992,0.6334,0.7767,-2.3527,1.4045,1.3795,1.8236,0.6199,1.0677,-0.5604,0.155
406,0.5436,-1.5179,-1.1584,0.6914,-1.1579,-0.5751,0.7419,-1.5343,-0.327,-2.5514,-0.7872,0.7486,0.2927,0.5501,-0.9648,0.0134,-2.5168,2.9878,0.4695,-1.0143,-1.7889,-0.7012,-0.9214,0.9396,-1.7855,-0.2096,0.243,0.9266,-0.6589,1.1128,-0.7883,0.0647
407,0.023,-2.1564,-1.4907,-0.473,-2.0082,-1.2686,0.464,-2.2049,0.2917,-2.3888,-0.242,1.1733,-0.0579,0.0795,0.3891,1.0617,-1.8076,-1.2455,0.4458,1.2704,-1.3297,0.6237,-0.9373,0.1502,-0.2907,-1.0378,0.4653,0.5125,-1.9108,1.145,0.2507,0.5366
408,-0.3565,-2.3802,-0.8881,-0.3452,-1.8449,-0.9165,-0.0927,-1.4915,0.8928,-1.8289,0.3322,1.3549,-0.4132,-1.315,0.3862,0.6283,-2.962,-3.4206,-0.1614,0.2924,-0.9922,0.7058,-0.7679,0.0791,0.6725,-1.6726,-1.2566,-3.0233,-2.7038,1.4786,-0.4795,0.4667
409,0.6695,-1.7326,0.8958,1.9661,0.9585,0.8201,0.7778,0.3537,2.4138,-1.2008,1.3661,2.2465,-0.5816,-1.2887,1.0382,1.4714,-1.8707,-2.9978,0.6324,0.2538,-0.5095,1.2627,1.4222,0.4226,1.2892,-0.5125,-1.7319,-4.4885,-2.0403,1.076,-0.0108,-0.8768
410,1.8851,-1.0321,1.1762,2.2711,1.0422,1.6213,1.2441,1.4994,0.6378,0.1255,2.0264,1.635,-0.953,-1.38,0.3285,1.7381,-0.8355,-1.2171,0.6162,0.5297,-1.2836,1.5196,1.8905,-1.1395,2.3536,0.3266,-1.4627,-3.4358,-0.9672,0.0301,0.0326,-1.0483
411,1.6293,1.8289,0.1484,-0.1278,-0.8363,0.3344,-0.5595,1.8666,-2.6906,0.1006,1.1273,-1.7091,-0.3078,-1.2129,-0.9685,0.1768,-0.8432,1.225,-0.1434,-0.102,-3.422,0.8219,0.4289,-1.7291,2.7465,-0.7479,-0.396,-1.6803,-1.4347,-1.8082,-0.6482,-0.164
412,0.8968,2.5613,-0.3706,-2.0826,-1.0274,-0.6414,-0.6629,2.2029,-1.254,0.0789,0.4996,-5.5196,1.9293,-0.2399,-0.5529,-0.0955,0.7846,1.7909,-0.6677,0.0644,-2.4948,-0.0419,-1.0205,0.9909,2.6896,-1.1635,0.5754,0.2297,-2.9113,-3.5113,0.2577,0.3178
413,0.6351,2.9004,-0.7085,-3.5962,-0.5679,-2.0272,0.2162,1.9392,2.2721,-0.1916,0.8374,-4.7944,3.75,1.6859,0.5535,2.5219,2.1223,1.1824,-0.151,1.0741,0.7067,-0.2539,-0.2837,2.9809,2.72,-0.1713,2.7773,3.7376,-2.7637,-3.5027,1.0558,0.6077
414,2.9681,10.2202,2.3715,2.4984,8.9667,-5.9133,-4.9746,4.5848,7.2,0.304,-0.3846,2.9601,7.0158,3.4838,2.463,8.5351,5.9831,7.0504,1.3823,2.9167,4.6886,1.8887,2.7146,1.971,4.0867,4.0864,6.885,8.5102,2.1391,3.8637,1.6308,1.2741
415,-1.5301,2.7839,1.9324,-2.2681,-0.1696,-2.8447,0.6012,-1.1591,0.2164,-0.7789,0.3315,1.9575,1.4324,1.6944,-1.4544,2.2916,0.4214,-0.4776,-2.4958,1.5803,0.9741,-0.8939,-0.6715,0.6481,2.0728,0.2128,0.7475,3.0211,-2.0214,-0.0538,-0.4306,0.3457
416,0.9762,11.6054,1.8235,7.2606,11.8054,-7.1588,-10.1971,6.4751,19.5112,3.0596,-1.5763,5.2909,12.4825,3.2151,1.9955,6.219,10.4418,12.4726,1.9233,-0.2385,3.0276,1.9839,3.8748,2.7798,4.7216,7.4246,4.8478,11.1821,5.5233,8.821,0.3748,0.4285
417,-0.1749,2.049,-1.9617,-0.3538,-2.966,2.0413,-1.6008,0.6328,-1.3251,-0.0517,-1.2753,-0.2689,3.641,0.5522,-1.1929,-0.8245,1.4999,-0.9953,-2.3837,2.1826,-1.1172,1.3861,0.4929,1.5798,0.559,1.6812,0.6636,0.8931,0.571,-0.5932,0.148,-0.5211
418,1.5743,13.9829,3.3744,14.4502,15.8559,-4.2041,-8.5625,11.935,28.0817,6.0179,1.2599,2.5305,15.9708,4.2592,5.1312,11.8111,15.8314,10.2183,8.8591,-2.146,3.3839,3.0321,9.6621,-1.4664,3.1493,10.8925,3.3504,9.8563,11.1254,12.5006,-1.2191,-2.4002
419,1.1995,1.9476,0.9068,3.029,2.9754,4.645,2.1223,3.1074,1.4085,2.0634,1.2033,0.3256,0.9171,1.3479,0.4988,4.3704,2.8125,-3.0583,5.076,-0.061,1.6049,1.8647,3.6167,-3.3323,-2.7946,1.9762,-0.0773,-1.8328,3.3085,1.0442,-0.4105,-0.7751
420,2.8631,15.5261,5.935,17.4188,19.2503,-2.2765,-4.9546,13.6276,27.8771,6.9882,5.3566,3.8121,13.3441,4.6546,6.2746,16.6056,15.1524,7.0885,14.0181,-4.6719,4.695,2.7501,11.97,-6.7859,2.6868,10.8402,1.1372,5.5336,13.3104,14.579,-3.1359,-3.7115
421,2.9702,14.2221,5.2083,15.3024,17.5488,-1.4751,-4.1834,12.1899,25.6552,6.5725,5.3612,3.8582,11.7804,4.3123,5.6814,14.6218,13.5537,6.0798,13.4117,-4.4918,4.2768,2.596,10.6823,-6.1763,2.4921,9.7853,0.7005,4.716,12.0596,12.902,-2.8101,-3.2044
422,3.0102,12.7242,4.251,12.8745,15.5036,-0.6785,-3.5478,10.5798,23.3493,6.0901,5.1423,3.7763,10.2864,3.9295,4.9998,12.2088,11.9227,5.1296,12.5206,-4.1561,3.7328,2.4601,9.2017,-5.225,2.2762,8.6749,0.3492,4.0794,10.6218,10.9638,-2.3493,-2.6065
423,3.0665,11.284,3.3546,10.5823,13.5715,0.122,-2.8815,9.0579,21.1381,5.6463,4.9866,3.711,8.826,3.5631,4.3568,9.938,10.3572,4.1572,11.7364,-3.8653,3.2269,2.3156,7.8147,-4.3899,2.0461,7.6017,-0.0306,3.3974,9.2697,9.1275,-1.9284,-2.0473
424,3.1322,9.9071,2.5111,8.3906,11.7368,0.9228,-2.186,7.6044,18.9934,5.2292,4.898,3.6618,7.3731,3.215,3.7413,7.7945,8.8304,3.1639,11.057,-3.6268,2.7486,2.1656,6.4947,-3.6622,1.8115,6.5531,-0.4361,2.668,7.9855,7.3692,-1.5501,-1.526
425,3.2072,8.5511,1.6749,6.2233,9.9296,1.7284,-1.4886,6.1736,16.8775,4.8277,4.834,3.6387,5.9248,2.8683,3.1376,5.6813,7.3259,2.1588,10.4031,-3.4001,2.2891,2.0156,5.1999,-2.9572,1.5848,5.5121,-0.8498,1.9239,6.723,5.6344,-1.1753,-1.0094
426,3.2919,7.2687,0.8116,4.034,8.128,2.5912,-0.8168,4.7849,14.8661,4.4688,4.8192,3.6069,4.4839,2.5324,2.5745,3.5716,5.8788,1.1378,9.7958,-3.1839,1.839,1.9213,3.9158,-2.19,1.4304,4.5097,-1.2564,1.1951,5.4945,3.8695,-0.7801,-0.5003
427,3.4063,6.0713,-0.076,1.8325,6.3449,3.5055,-0.1865,3.4423,12.9713,4.1558,4.8499,3.6138,3.0614,2.2019,2.0663,1.4716,4.5025,0.101,9.2249,-2.9649,1.4203,1.884,2.6654,-1.3513,1.3496,3.5484,-1.6436,0.4841,4.3094,2.0905,-0.3529,0.0144
428,3.4715,4.671,-0.9069,-0.355,4.5177,4.2734,0.5138,1.9812,10.8194,3.7374,4.7725,3.6031,1.6169,1.8479,1.4262,-0.6868,2.9707,-0.9181,8.5652,-2.7508,0.9513,1.6746,1.3367,-0.6892,1.0615,2.4521,-2.0898,-0.3199,3.0187,0.3561,0.0113,0.5544
429,-2.9427,-5.7403,-0.9357,-4.3334,-3.4783,-3.5575,-0.9869,-0.0981,-1.996,-0.7105,-0.0987,-0.8811,-1.1359,-1.1735,-1.7784,-5.7851,0.5921,-5.6423,-0.3584,-0.7451,-0.781,-3.4043,-4.6168,0.3336,-2.1683,-4.7596,-2.4728,-5.5762,-1.6737,-3.9781,0.8513,-1.2229
430,2.3032,-3.3684,-1.4666,-4.1532,-0.3175,2.1861,3.778,-3.8603,-0.31,0.2061,1.7673,3.2485,-1.9156,0.5084,-3.1435,-6.1073,-3.8916,-2.4115,4.6632,-2.2428,-1.1793,-2.7615,-2.859,-3.8058,-4.4311,-2.7445,-4.1233,-3.5119,-2.181,-1.8574,-0.7981,1.9194
431,0.8248,-9.6587,-1.8491,-5.9791,-3.6518,-0.0387,6.2987,-7.8726,-8.805,-2.5454,-0.777,2.4056,-4.1087,-0.4404,-6.8579,-9.2304,-8.6534,-3.1204,1.4907,-2.0155,-2.9307,-6.2934,-5.5081,-7.04,-8.7472,-6.2947,-5.5643,-5.32,-5.8928,-2.733,-1.8201,2.256
432,-1.3157,-5.5163,-1.2061,1.0932,-0.3343,1.6202,3.1138,0.9828,-0.9751,-1.2885,-1.0553,-0.9279,0.2483,0.6203,-0.7808,-0.4369,-3.3267,-2.992,3.426,2.2913,1.0088,-1.9461,-0.8434,-2.2269,-2.9531,-3.1741,0.1235,-2.1287,0.2761,-2.1381,-0.5062,-1.5913
433,-0.954,-0.9044,-1.186,1.5614,2.0249,2.4354,2.6007,0.9959,-0.5943,0.0423,-0.2281,-0.0202,1.0926,0.7639,-0.5098,0.9321,2.0164,0.2477,2.761,1.4018,-0.0783,0.3974,0.6987,-1.6548,-1.0756,0.4112,1.4082,2.7903,1.9642,0.9713,0.5149,-0.1065
434,-0.2726,2.7355,-0.7531,0.1002,0.5484,0.7643,1.3286,0.2474,-0.5233,0.8805,-0.4137,1.0982,1.9742,0.3009,-0.4551,1.3449,4.6001,0.6358,0.2862,0.5079,-0.8767,1.2303,2.8268,0.4681,0.2428,0.691,1.905,3.749,1.6036,1.7978,1.2744,1.7782
435,0.9405,4.0768,0.5156,0.2302,0.2738,-0.7595,0.2869,-0.3795,-0.6092,1.1426,-0.4735,0.0107,2.0674,0.4921,0.9114,1.6777,4.6939,-0.2739,-1.3639,1.0725,-0.5068,0.2356,3.8073,1.5729,0.7812,-0.1755,0.8694,0.8418,0.7967,0.0777,1.2845,1.3631
436,1.8832,5.6981,0.7979,0.9376,0.972,-2.2462,-0.3728,0.129,0.3771,2.0704,-0.1417,0.2327,1.2694,1.0597,2.4148,2.596,5.1035,-0.3287,-1.244,1.8281,0.8332,0.2004,3.5477,1.0833,1.2053,0.5342,0.4835,-0.4388,0.9445,-1.6376,0.6581,-0.1429
437,0.2296,4.6829,0.2903,0.0615,-0.3973,-2.3821,-1.0347,-0.5807,-0.123,1.4934,-1.0284,0.3116,-0.4993,-0.5931,1.4194,0.7874,2.0202,-0.0449,-1.4666,-0.8548,0.3493,-0.2663,0.2029,0.0077,0.4145,-0.1183,-0.8112,-2.0265,-0.731,-2.7198,-1.1206,-0.6418
438,-1.737,1.2846,-1.2249,-0.9833,-2.1986,-0.2519,-0.749,-2.3228,-2.0356,-0.7701,-0.5305,0.4312,-2.7024,-3.1957,0.2174,-1.7644,-1.2436,-0.3194,-1.4848,-3.7922,-0.9115,-1.7618,-1.8807,-1.093,-0.3479,-0.6763,-1.9911,-2.497,-2.6085,-2.8129,-2.7358,-1.7012
439,-1.8669,-0.2407,-2.2658,-1.3047,-1.2936,1.5688,-0.2143,-3.2326,-1.8307,-1.5298,0.723,0.6026,-3.8252,-3.6895,-0.3645,-1.1663,-1.7491,0.3141,-1.6053,-3.4982,-1.5566,-1.5685,-1.5937,-1.3825,-0.265,0.5278,-1.5427,-1.006,-3.2687,-1.365,-2.8347,-2.8898
440,0.4049,0.5681,-1.335,0.2843,2.0741,3.5722,1.6859,-2.8253,-0.5461,-0.7204,1.6189,2.4674,-2.6377,-1.4087,0.6542,1.6476,-0.2537,1.1155,-1.0594,-0.3823,-0.16,-0.3312,0.8946,-0.4343,-0.1037,2.5371,0.1778,1.5702,-1.9791,1.5123,-0.7071,-1.4815
441,2.4745,0.8164,-0.6504,0.5875,2.1165,3.3022,1.8647,-2.119,-0.5065,-0.2997,1.8234,2.8408,-0.7936,0.2126,1.0018,1.4313,-0.6857,1.2067,-1.0418,2.0327,0.4091,0.5703,1.8583,-0.1526,-0.3035,2.7501,0.8641,2.7915,-0.6582,2.6123,0.0805,-0.1825
442,3.4104,-0.1735,1.1045,0.9026,1.6179,2.5221,0.0351,-0.6046,1.2568,0.5966,1.548,-0.3699,1.1507,0.3038,0.6406,0.2595,-1.4469,1.4782,-1.2885,2.9424,0.8665,1.5073,1.3001,-0.4252,-0.0401,1.157,-0.5156,2.0255,-0.6087,2.1175,-0.3407,0.1438
443,2.1063,-1.3199,0.6758,-0.0282,1.0894,2.7573,-0.653,0.674,3.1566,1.8043,0.6262,-2.3196,2.1294,0.0342,0.1751,-0.3415,-0.3221,1.7352,0.3024,0.9859,1.6214,0.9768,0.1857,-0.564,-1.0759,0.383,-1.4369,0.5766,-1.0259,1.2334,-1.0395,0.3946
444,-0.785,-1.982,-1.2784,-1.6695,-0.3467,2.0447,0.3641,0.341,1.3311,2.6273,-0.8346,-2.2788,0.8635,-0.4786,-1.0158,-1.2078,-0.5018,0.4185,2.1131,-2.0617,-0.4554,-0.6513,-1.4807,-1.5524,-2.4473,-0.231,-2.1503,-2.9863,-2.3162,-0.9329,-1.6911,-0.1516
445,-1.6392,-1.5976,-0.0122,0.437,1.2724,0.8003,1.0577,0.3389,1.1606,3.2975,-1.2715,-0.5516,-0.0165,0.8887,-0.8952,0.1017,-0.5314,-0.9498,2.083,-1.7636,-0.4749,-0.4741,-1.198,-0.3117,-0.6714,-0.0771,-1.225,-4.4127,-1.0365,-1.5283,-0.8199,-0.9968
446,-0.3992,0.9319,1.4433,3.2133,2.3268,0.8594,0.6543,0.7433,3.7793,2.7463,-0.7834,1.2256,0.9915,2.6602,-0.3259,1.3945,0.1919,-0.0574,1.3841,-0.0628,1.2619,1.4227,1.6905,2.139,1.8918,2.2265,1.8226,-1.1302,3.0365,0.9642,1.5346,0.3913
447,1.9474,4.4892,2.6322,3.9262,1.4032,1.4174,0.2491,0.7432,3.9004,1.5175,1.2355,1.7331,1.3866,2.3623,0.005,1.8318,0.645,0.9842,1.1713,0.3772,1.3359,2.5639,3.1801,2.7734,2.7886,4.4539,3.0277,1.7049,6.3272,3.7708,2.6219,3.0458
448,3.1756,4.0458,3.2689,2.5187,1.3057,1.112,-0.5679,1.2157,3.4991,-0.1393,1.1377,2.1064,1.2072,1.5395,0.9103,2.5055,0.7525,1.1949,0.9942,-0.2924,2.0208,2.2234,4.1798,2.4333,2.2628,4.3581,2.0067,4.052,7.1928,5.0623,1.685,4.0966
449,1.6306,-1.1377,1.7487,0.8052,-0.7179,0.0729,-0.292,0.6735,0.2193,-0.9238,-0.6824,0.0248,-0.649,0.0714,0.6417,0.8107,-1.055,-0.0543,-0.1019,-1.1677,1.768,1.1331,3.5801,1.3025,1.68,1.5989,1.3111,4.0244,5.3174,2.7367,0.6793,2.9335
450,0.6198,-4.6219,0.2424,0.8483,-1.2242,-1.035,1.0006,0.1046,-3.2087,-0.3961,-1.4595,-1.0023,-2.8649,-1.217,1.1154,-1.7748,-1.9617,-0.5588,-0.7849,0.0504,2.0037,-0.5571,1.5912,0.0107,0.6783,-1.0687,0.4254,1.7031,2.4491,0.411,0.8211,0.583
451,0.2963,-4.2836,-1.1858,-0.2909,-2.5565,-0.9814,3.1841,-1.935,-3.8143,0.1102,-1.9036,-1.1942,-4.4727,-1.4952,0.3971,-3.7715,-2.3586,-0.1081,-1.7141,0.7148,2.3979,-2.4105,-1.068,-0.4094,-2.1948,-2.133,-1.7504,-0.7331,-0.8611,-1.7066,0.871,-0.4532
452,-4.2114,-6.3889,-3.0182,-1.8128,-2.0167,2.2817,8.253,-0.2262,2.6468,-1.2084,-1.5375,-3.7359,-2.4815,0.1598,-0.828,-1.8817,-3.009,-4.1873,3.9513,-1.3687,1.032,-5.1032,-1.2411,-0.5398,-1.0557,-2.4609,-3.4619,-0.7884,-2.4605,-4.7833,-0.3495,-4.1856
453,-1.9599,-0.3177,-1.3441,0.2052,-0.4025,0.3419,4.8272,-2.3593,1.1124,-0.6292,-0.326,-3.2921,-2.0276,-0.5129,-0.0693,-0.1558,-3.2139,-0.9925,0.333,-2.0284,-0.4961,-1.8892,-0.6759,-1.2636,-0.2357,0.9455,-1.3106,-1.1914,-1.6365,-2.2863,-1.6323,-2.1429
454,-6.2509,-3.7735,-1.9729,-0.8528,3.4552,4.5068,9.8367,1.7518,5.9826,-0.3934,0.7691,-5.1686,0.9263,1.8514,-0.8304,3.0593,-1.7291,-4.2799,7.1563,-3.7231,0.404,-3.3704,-0.6937,-2.6308,0.5748,1.6603,-2.2704,2.1602,-2.4579,-2.9419,-1.7453,-4.4342
455,-5.7506,-3.1021,-1.6089,-0.2902,4.0283,4.3838,9.061,2.0283,6.2015,-0.1959,0.9435,-4.6743,1.3138,1.9269,-0.4882,3.5179,-1.267,-3.8109,6.9729,-3.4917,0.476,-2.715,-0.3204,-2.5148,0.694,2.0582,-1.8055,2.4445,-1.9137,-2.3084,-1.6817,-4.1624
456,-5.1892,-2.5785,-1.3258,0.1365,4.1659,4.1878,8.2882,2.1624,6.2321,-0.0513,1.0066,-4.2543,1.5152,1.9433,-0.2091,3.6382,-0.8705,-3.3859,6.6212,-3.1249,0.5494,-2.2517,-0.1107,-2.2829,0.6247,2.1421,-1.5721,2.4119,-1.4656,-1.8697,-1.5612,-3.9397
457,-4.6862,-2.0307,-1.0426,0.5561,4.3775,4.03,7.5796,2.3248,6.3248,0.0988,1.0956,-3.8757,1.766,1.994,0.0673,3.8254,-0.4541,-2.9831,6.3314,-2.7857,0.625,-1.7975,0.0962,-2.0889,0.5717,2.2726,-1.3504,2.415,-1.0509,-1.4271,-1.4577,-3.7482
458,-4.2436,-1.477,-0.7533,0.9669,4.6401,3.9323,6.9443,2.507,6.4634,0.2571,1.2227,-3.563,2.0525,2.0698,0.3269,4.0702,-0.0442,-2.6071,6.1069,-2.5025,0.6817,-1.3379,0.2868,-1.9275,0.5416,2.454,-1.1328,2.4486,-0.6541,-0.9927,-1.3828,-3.5712
459,-3.806,-0.9055,-0.4537,1.3989,4.9553,3.8422,6.3106,2.7103,6.6325,0.4226,1.3579,-3.236,2.3617,2.1554,0.6056,4.3551,0.3817,-2.2249,5.9009,-2.2207,0.7507,-0.8567,0.5048,-1.7733,0.535,2.6694,-0.889,2.5228,-0.2443,-0.5355,-1.3063,-3.395
460,-3.3806,-0.3416,-0.1522,1.8278,5.2613,3.7692,5.6967,2.9142,6.8087,0.5897,1.5,-2.933,2.6704,2.2443,0.8813,4.6389,0.8007,-1.8494,5.7046,-1.9469,0.8149,-0.3765,0.7125,-1.616,0.5291,2.8855,-0.653,2.5934,0.1636,-0.0913,-1.2341,-3.2238
461,-2.952,0.2309,0.1554,2.2705,5.5879,3.6972,5.0805,3.1288,7.0013,0.761,1.642,-2.6191,2.9877,2.3376,1.1721,4.938,1.2315,-1.4679,5.5132,-1.6646,0.8908,0.114,0.9366,-1.456,0.5337,3.1132,-0.4057,2.6821,0.581,0.3635,-1.1561,-3.0554
462,-2.5347,0.801,0.466,2.7131,5.911,3.6393,4.4801,3.3467,7.2062,0.9338,1.7904,-2.3261,3.3086,2.4358,1.4625,5.2392,1.659,-1.0897,5.3314,-1.3877,0.9632,0.6044,1.153,-1.2929,0.5387,3.3435,-0.1652,2.7698,0.9966,0.8085,-1.0823,-2.8936
463,-2.1167,1.3819,0.7838,3.1695,6.2567,3.5858,3.881,3.5759,7.4308,1.1119,1.9416,-2.0277,3.6402,2.5402,1.7661,5.5589,2.0984,-0.7056,5.1587,-1.106,1.0452,1.1058,1.3836,-1.1286,0.5553,3.5882,0.085,2.8762,1.4211,1.264,-1.0051,-2.7357
464,-1.7083,1.9656,1.1066,3.6299,6.6058,3.5441,3.2927,3.8112,7.6727,1.2918,2.0994,-1.7461,3.9797,2.6504,2.0719,5.8853,2.5376,-0.3207,4.9956,-0.8286,1.1243,1.6101,1.6102,-0.9614,0.5735,3.8392,0.3315,2.9861,1.8458,1.7144,-0.9323,-2.5844
465,-1.2982,2.5623,1.438,4.1048,6.9779,3.5075,2.7056,4.058,7.9355,1.4781,2.2611,-1.4607,4.3303,2.7675,2.3906,6.2309,2.9896,0.0718,4.8429,-0.5472,1.2121,2.1265,1.8502,-0.7926,0.604,4.1054,0.5874,3.1145,2.2804,2.1758,-0.8568,-2.4372
466,-0.8957,3.1659,1.7757,4.5871,7.357,3.4796,2.1238,4.3124,8.219,1.6659,2.4289,-1.1886,4.6917,2.8907,2.7134,6.5852,3.4433,0.469,4.6982,-0.2684,1.2973,2.6478,2.0887,-0.6203,0.6359,4.3796,0.8416,3.2487,2.7165,2.6353,-0.786,-2.2966
467,-0.4899,3.7851,2.1236,5.0849,7.7598,3.457,1.5424,4.5784,8.5243,1.8613,2.6013,-0.9134,5.0645,3.0212,3.049,6.9595,3.9111,0.8756,4.5652,0.014,1.3908,3.1824,2.3403,-0.4461,0.6811,4.67,1.1051,3.4016,3.1639,3.1069,-0.7127,-2.16
468,-0.0902,4.4145,2.4787,5.5929,8.1722,3.4401,0.9609,4.8535,8.8536,2.0575,2.7793,-0.6486,5.4512,3.1581,3.3903,7.3441,4.3818,1.2906,4.4381,0.2951,1.4813,3.7234,2.5925,-0.2676,0.7265,4.9695,1.3681,3.5618,3.6135,3.5791,-0.6448,-2.03
469,0.3155,5.0632,2.8462,6.1176,8.6096,3.4292,0.3797,5.1397,9.205,2.2636,2.963,-0.3806,5.8483,3.3026,3.7445,7.7498,4.8688,1.717,4.3249,0.5794,1.5804,4.2797,2.8578,-0.0871,0.7882,5.2867,1.6412,3.7415,4.0766,4.0654,-0.574,-1.9032
470,0.7178,5.7269,3.2222,6.6547,9.0594,3.4211,-0.2065,5.4351,9.5827,2.4706,3.1513,-0.1206,6.2607,3.4533,4.1049,8.1663,5.3599,2.1569,4.2169,0.8631,1.6761,4.8432,3.1255,0.0978,0.8506,5.6143,1.9149,3.9306,4.5428,4.5552,-0.5091,-1.7828
